func_group,smiles,sas,scs,mpscore,sas_norm,scs_norm
aldehyde,C[C@H](CCCOC(c1ccccc1)(c1ccccc1)c1ccccc1)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](OCC=O)[C@@]21C)[C@@]1(C)CC[C@H](OCC=O)C[C@H]1C[C@H]3OCC=O,9.473894244752287,3.3887242024711295,0.9393996767720357,0.9415438049724764,0.5971810506177824
aldehyde,CC(C)(C)c1cc(OC(=O)COc2cc(OCC(=O)Oc3cc(C=O)c(O)c(C(C)(C)C)c3)cc(OCC(=O)Oc3cc(C=O)c(O)c(C(C)(C)C)c3)c2)cc(C=O)c1O,8.310026939024318,2.518767947915159,0.6757614301122787,0.8122252154471465,0.3796919869787897
aldehyde,O=Cc1cc(C=O)cc(C=O)c1,5.992959917998711,1.4555278637989641,0.15750088211373847,0.5547733242220789,0.11388196594974104
aldehyde,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,7.686361677549925,1.9190496633503615,0.3324767406460565,0.7429290752833251,0.22976241583759038
aldehyde,CCOC(=O)C(CC=O)(CC=O)CC=O,7.177302884858921,1.7150929151955079,0.9224884661055051,0.6863669872065468,0.17877322879887697
aldehyde,COc1ccc(-c2cc(-c3ccc(OC)c(C=O)c3)cc(-c3ccc(OC)c(C=O)c3)c2)cc1C=O,7.536447967963391,2.2534000415239355,0.21887750489412283,0.7262719964403768,0.31335001038098387
aldehyde,CCc1c(C=O)c(CC)c(C=O)c(CC)c1C=O,7.17659579878387,1.972627741431658,0.6077451060501606,0.6862884220870966,0.2431569353579145
aldehyde,O=Cc1ccc(C(c2ccc(C=O)cc2)(c2ccc(C=O)cc2)C(F)(F)F)cc1,6.862881456165479,1.931485992320225,0.1046867409840534,0.6514312729072755,0.23287149808005625
aldehyde,O=Cc1cc(-c2cc(-c3ccc(O)c(C=O)c3)cc(-c3ccc(O)c(C=O)c3)c2)ccc1O,7.121540994983717,2.5202986179253637,0.15211264303591798,0.6801712216648574,0.3800746544813409
aldehyde,C#CCOc1cc(C=O)ccc1OCCOc1cc2c(cc1OC)Cc1cc(OCCOc3ccc(C=O)cc3OCC#C)c(OC)cc1Cc1cc(OCCOc3ccc(C=O)cc3OCC#C)c(OC)cc1C2,8.966045810073108,2.5925441701754806,0.5986709576242558,0.8851162011192343,0.39813604254387014
aldehyde,O=Cc1c(C#Cc2ccccc2)c(C=O)c(C#Cc2ccccc2)c(C=O)c1C#Cc1ccccc1,6.844335339615427,1.8435365387689373,0.09468924144543611,0.6493705932906031,0.21088413469223433
aldehyde,CC(C)(C=O)CN1CC(C)(C)C(C(C)(C)C=O)N(CC(C)(C)C=O)C1=O,8.160691310297343,3.2929760832341572,0.9173224357973891,0.7956323678108159,0.5732440208085393
aldehyde,COc1cc(N(c2ccc(C=O)cc2)c2ccc(C=O)cc2)ccc1C=O,7.306410804791447,2.4030103916562897,0.1871184372025001,0.7007123116434941,0.35075259791407243
aldehyde,O=Cc1cc(C=O)c(C=O)s1,5.5288501228525,2.4365509752474814,0.9069896145495538,0.5032055692058334,0.35913774381187036
aldehyde,O=Cc1ccccc1OCCOC(=O)c1cc(C(=O)OCCOc2ccccc2C=O)cc(C(=O)OCCOc2ccccc2C=O)c1,7.954599527597575,2.4323936071601224,0.8026944549150175,0.772733280844175,0.3580984017900306
aldehyde,CC[Si](C#Cc1c(C=O)c(C#C[Si](CC)(CC)CC)c(C=O)c(C#C[Si](CC)(CC)CC)c1C=O)(CC)CC,8.109777275402621,1.7202824725615058,0.625136288634091,0.7899752528225135,0.18007061814037645
aldehyde,O=Cc1ccccc1OCc1cc(COc2ccccc2C=O)cc(COc2ccccc2C=O)c1,7.712489596922667,1.8830481937904526,0.4885079629197415,0.7458321774358518,0.22076204844761316
aldehyde,O=Cc1cccc(OCCN(CCOc2cccc(C=O)c2)CCOc2cccc(C=O)c2)c1,4.47541270265789,2.245490007612191,0.571617555596848,0.38615696696198776,0.31137250190304777
aldehyde,O=Cc1ccccc1Cc1cc(Cc2ccccc2C=O)cc(Cc2ccccc2C=O)c1,7.701179821757986,2.3359024097887753,0.3285310685774133,0.7445755357508873,0.3339756024471938
aldehyde,COc1cc2c(cc1OCCOc1ccc3cc(C=O)ccc3c1)Cc1cc(OC)c(OCCOc3ccc4cc(C=O)ccc4c3)cc1Cc1cc(OC)c(OCCOc3ccc4cc(C=O)ccc4c3)cc1C2,8.936797213755057,3.389036636857999,0.6293056431379672,0.8818663570838952,0.5972591592144998
aldehyde,O=Cc1ccc(C=Cc2cc(C=Cc3ccc(C=O)cc3)cc(C=Cc3ccc(C=O)cc3)c2)cc1,7.454478742361304,1.9044341808831806,0.23853229266640896,0.7171643047068116,0.22610854522079515
aldehyde,O=Cc1ccc2c(c1)C1c3cc(C=O)ccc3C2c2ccc(C=O)cc21,7.522891357631584,2.214875744538398,0.4885079629197415,0.7247657064035093,0.30371893613459955
aldehyde,Cc1c(Cn2cc(C=O)c3ccccc32)c(C)c(Cn2cc(C=O)c3ccccc32)c(C)c1Cn1cc(C=O)c2ccccc21,7.123703750353993,2.4595704495931248,0.571617555596848,0.6804115278171103,0.3648926123982812
aldehyde,O=Cc1cc(C=O)c(O)c(C=O)c1,6.142208558909132,1.7935606462180251,0.3285310685774133,0.5713565065454591,0.19839016155450628
aldehyde,O=Cc1ccccc1-c1cc2c3c4c1Cc1cc(-c5ccccc5C=O)c5c(c14)c1c(cc(-c4ccccc4C=O)c(c31)C2)C5,7.467091144730206,2.610632525505621,0.6996931738379877,0.7185656827478007,0.40265813137640527
aldehyde,CC(=O)O[C@H](CCC[C@]12O[C@H](C=O)[C@@](O)(C=O)[C@](C=O)(O1)[C@H](OC(=O)c1ccccc1)[C@H]2OC(=O)c1ccccc1)[C@H](C)Cc1ccccc1,9.18689942297785,3.3587949219707807,0.9084649272981645,0.9096554914419834,0.5896987304926952
aldehyde,O=Cc1ccccc1Oc1nc(Oc2ccccc2C=O)nc(Oc2ccccc2C=O)n1,6.536319051755463,1.6771472564210594,0.6757614301122787,0.6151465613061625,0.16928681410526486
aldehyde,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,5.837427971251186,1.4568550154625817,0.30442522687180107,0.5374919968056874,0.11421375386564542
aldehyde,O=Cc1ccc(B2OB(c3ccc(C=O)cc3)OB(c3ccc(C=O)cc3)O2)cc1,7.078186569601626,1.5128077367548391,0.18314654111536888,0.6753540632890696,0.1282019341887098
aldehyde,O=Cc1ccc(COC(=O)c2cc(C(=O)OCc3ccc(C=O)cc3)cc(C(=O)OCc3ccc(C=O)cc3)c2)cc1,7.425179472238167,2.0253640471223044,0.23853229266640896,0.7139088302486852,0.2563410117805761
aldehyde,CCCCCCc1c(-c2ccc(C=O)cc2)c(CCCCCC)c(-c2ccc(C=O)cc2)c(CCCCCC)c1-c1ccc(C=O)cc1,8.48283615780355,3.6367012470619846,0.20328883307147128,0.8314262397559501,0.6591753117654962
aldehyde,Cn1c(C=O)cc(C=O)c1C=O,6.380857454162816,2.6660215579766375,0.9216585317372117,0.597873050462535,0.4165053894941594
aldehyde,Cc1c(COc2ccccc2C=O)c(C)c(COc2ccccc2C=O)c(C)c1COc1ccccc1C=O,5.571099433846598,1.978073352359663,0.6996931738379877,0.5078999370940664,0.24451833808991574
aldehyde,C[C@]1(C=O)C[C@@](C)(C=O)C[C@@](C)(C=O)C1,7.663746823877405,1.580639327651371,0.952803056170085,0.7404163137641562,0.14515983191284276
aldehyde,O=Cc1cn(Cc2cc(Cn3cc(C=O)c4ccccc43)cc(Cn3cc(C=O)c4ccccc43)c2)c2ccccc12,4.7432015576181445,2.6484031409247324,0.5759784107938961,0.41591128417979384,0.4121007852311831
aldehyde,O=Cc1ccc(C=O)c(C=O)c1,6.0920297328268695,2.277712450990256,0.494123159216754,0.5657810814252078,0.319428112747564
aldehyde,O=Cc1ccc(P(c2ccc(C=O)cc2)c2ccc(C=O)cc2)cc1,7.0398542434702795,1.9506268892756138,0.16705426554911929,0.6710949159411421,0.23765672231890345
aldehyde,CC1(C)O[C@H]2O[C@H](C=O)[C@H](OCc3cc(CO[C@H]4[C@@H](C=O)O[C@@H]5OC(C)(C)O[C@H]45)cc(CO[C@H]4[C@@H](C=O)O[C@@H]5OC(C)(C)O[C@H]45)c3)[C@H]2O1,9.049009944918135,1.9467233549651888,0.8503884103957141,0.8943344383242372,0.2366808387412972
aldehyde,COc1cc2c(cc1Oc1ccc(C=O)cc1)Cc1cc(OC)c(Oc3ccc(C=O)cc3)cc1Cc1cc(OC)c(Oc3ccc(C=O)cc3)cc1C2,7.978146425059342,2.307793833998902,0.3794500877484448,0.7753496027843714,0.32694845849972554
aldehyde,O=Cc1cc(C=O)c(C=O)[nH]1,6.034892706117563,2.4562334138736763,0.9489628779288913,0.5594325229019514,0.3640583534684191
aldehyde,COc1cc2c(cc1OCCOc1ccc(C=O)cc1)Cc1cc(OC)c(OCCOc3ccc(C=O)cc3)cc1Cc1cc(OC)c(OCCOc3ccc(C=O)cc3)cc1C2,8.637866827641307,2.917566468669735,0.6757614301122787,0.8486518697379231,0.4793916171674337
aldehyde,CC(C)(C)c1cc2c(O)c(c1)Cc1cc(C(C)(C)C)cc(c1OCCOc1ccccc1C=O)Cc1cc(C(C)(C)C)cc(c1OCCOc1ccccc1C=O)Cc1cc(C(C)(C)C)cc(c1OCCOc1ccccc1C=O)C2,9.714889424621504,2.3459394948847705,0.8987632112983508,0.9683210471801671,0.3364848737211926
aldehyde,O=Cc1ccc(P(c2ccc(C=O)o2)c2ccc(C=O)o2)o1,6.609100927181259,1.560981615230261,0.8065436588539237,0.6232334363534732,0.14024540380756523
aldehyde,CC(C)(C)c1cc2c(O)c(c1)Cc1cc(C(C)(C)C)cc(c1OCCOc1ccc(C=O)cc1)Cc1cc(C(C)(C)C)cc(c1OCCOc1ccc(C=O)cc1)Cc1cc(C(C)(C)C)cc(c1OCCOc1ccc(C=O)cc1)C2,9.711882255201544,2.6918601882453936,0.6757614301122787,0.967986917244616,0.4229650470613484
aldehyde,O=Cc1ccc(-c2ccc(N(c3ccc(-c4ccc(C=O)s4)cc3)c3ccc(-c4ccc(C=O)s4)cc3)cc2)s1,7.403149357452419,3.0123587957397877,0.3794500877484448,0.7114610397169354,0.5030896989349469
aldehyde,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,7.04807963271294,2.184855534482593,0.24746744765708462,0.6720088480792156,0.29621388362064827
aldehyde,O=Cc1c(Cl)c(C=O)c(Cl)c(C=O)c1Cl,4.445440821797441,1.4583136861430597,0.8026944549150175,0.3828267579774935,0.11457842153576492
aldehyde,O=Cc1ccc(OCCN(CCOc2ccc(C=O)cc2)CCOc2ccc(C=O)cc2)cc1,7.981699669071989,2.1432785945555164,0.30442522687180107,0.7757444076746655,0.2858196486388791
aldehyde,O=Cc1c(Br)c(C=O)c(Br)c(C=O)c1Br,4.575243898720519,1.4507533133123405,0.5257231932755853,0.39724932208005764,0.11268832832808512
aldehyde,O=Cc1ccc(/C=C/c2cc(/C=C/c3ccc(C=O)cc3)cc(/C=C/c3ccc(C=O)cc3)c2)cc1,7.454478742361304,2.058995046500322,0.23853229266640896,0.7171643047068116,0.26474876162508054
aldehyde,COc1cc2c(cc1C=O)Cc1cc(OC)c(C=O)cc1Cc1cc(OC)c(C=O)cc1C2,2.777462511782443,2.3076710106316844,0.5441291592790563,0.19749583464249365,0.3269177526579211
aldehyde,O=Cc1cc(C=O)nc(C=O)c1,5.821918102413006,2.1621366719671107,0.5636210016685264,0.5357686780458896,0.29053416799177767
aldehyde,O=Cc1cccc(OCc2cc(COc3cccc(C=O)c3)cc(COc3cccc(C=O)c3)c2)c1,7.7376671967332715,1.873847827918734,0.3304749203165571,0.748629688525919,0.2184619569796835
aldehyde,O=Cc1cc(C=O)c(Cl)c(C=O)c1,5.685310810607299,1.7860925763911824,0.7443668483817415,0.5205900900674777,0.1965231440977956
aldehyde,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O,6.59022060356746,1.4745788292306012,0.26521005958188615,0.6211356226186067,0.11864470730765031
aldehyde,Cc1cc(C(C)(C)c2ccc(C(C)(c3cc(C)c(O)c(C=O)c3)c3cc(C)c(O)c(C=O)c3)cc2)cc(C=O)c1O,7.351884744834522,2.8471089676667316,0.7649958536570985,0.7057649716482802,0.4617772419166829
aldehyde,CCCCCCC1(CCCCCC)c2cc(C=O)ccc2-c2c1c1c(c3c2C(CCCCCC)(CCCCCC)c2cc(C=O)ccc2-3)C(CCCCCC)(CCCCCC)c2cc(C=O)ccc2-1,9.380247427064628,3.812666216272112,0.43316989325687927,0.9311386030071809,0.703166554068028
aldehyde,O=Cc1ccc2c(c1)C1c3ccc(C=O)cc3C2c2cc(C=O)ccc21,7.522891357631584,2.214875744538398,0.6029477093035462,0.7247657064035093,0.30371893613459955
aldehyde,CCC(c1ccc(C=O)[nH]1)(c1ccc(C=O)[nH]1)c1ccc(C=O)[nH]1,7.456073479954272,2.2628071301069514,0.5163692571246139,0.7173414977726968,0.31570178252673786
aldehyde,CCCOc1c2cccc1Cc1cc(C=O)cc(c1O)Cc1cc(C=O)cc(c1OCCC)Cc1cc(C=O)cc(c1O)C2,8.872917334627223,2.63243516644878,0.7443668483817415,0.8747685927363581,0.40810879161219504
aldehyde,Cc1cc(C=O)c(O)c(/C=N\CCN(CC/N=C/c2cc(C)cc(C=O)c2O)CC/N=C/c2cc(C)cc(C=O)c2O)c1,7.697372496351909,3.0217348916914983,0.7501732357294176,0.7441524995946565,0.5054337229228746
aldehyde,O=Cc1ccc(C#Cc2cc(C=O)cc(C=O)c2)cc1,6.440612158462925,2.4061279179037314,0.1382855553562422,0.6045124620514362,0.35153197947593284
aldehyde,CCOCCOc1c2cccc1Cc1cc(C=O)cc(c1OCCOCC)Cc1cc(C=O)cc(c1OCCOCC)Cc1cc(C=O)cc(c1OCCOCC)C2,9.300810994647025,2.808556910810408,0.7844422224483076,0.9223123327385583,0.45213922770260195
aldehyde,O=Cc1ccc(-c2cc(-c3ccc(C=O)cc3)cc(-c3ccc(C=O)cc3)c2)cc1,6.971077269944324,2.59722520361278,0.040414090850368733,0.6634530299938137,0.39930630090319497
aldehyde,O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(C=O)c(OCCCCCCCCBr)c2)cc1,7.021571479900893,3.282127731117473,0.40602890831985583,0.6690634977667659,0.5705319327793682
aldehyde,O=C[C@H]1C[C@@H](C=O)C[C@@H](C=O)C1,7.140956428024124,1.9667377381952154,0.8681605032637357,0.6823284920026804,0.24168443454880384
aldehyde,O=Cc1ccccc1P(c1ccccc1C=O)c1ccccc1C=O,7.075364985738583,1.6130000633705226,0.2209752425115027,0.6750405539709536,0.15325001584263065
aldehyde,CC(C)CC(=O)c1c(O)c(C=O)c2c(c1O)C[C@@H](C(C)C)[C@H](c1c(O)c(C=O)c(O)c(C=O)c1O)O2,7.871430583862265,3.9019014554297238,0.8987632112983508,0.7634922870958073,0.7254753638574309
aldehyde,O=Cc1ccccc1C[C@@H]1c2ccccc2-c2c1c1c(c3c2[C@H](Cc2ccccc2C=O)c2ccccc2-3)[C@H](Cc2ccccc2C=O)c2ccccc2-1,8.46025820610596,3.2918572852385464,0.4885079629197415,0.8289175784562178,0.5729643213096366
aldehyde,Cc1c(C=O)cc(C=O)cc1C=O,6.469006347013095,1.6881908668700996,0.29334302028994974,0.6076673718903439,0.1720477167175249
aldehyde,CCOC(=O)CCCOc1cc(N(c2ccc(C=O)cc2)c2ccc(C=O)cc2)ccc1C=O,7.990747134769316,2.9500001694814744,0.30442522687180107,0.7767496816410352,0.4875000423703686
aldehyde,O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(C=O)c(O)c2)cc1,7.130741927300393,2.7178921065086588,0.15211264303591798,0.6811935474778215,0.4294730266271647
aldehyde,O=Cc1c(I)c(C=O)c(I)c(C=O)c1I,4.668465437182057,1.592199160928111,0.503367471676898,0.40760727079800635,0.14804979023202774
primary amine,NCC1CCCCC1NC1CCC(N)CC1,8.352782149619735,3.0510697695679636,0.9393996767720357,0.8169757944021927,0.5127674423919909
primary amine,CCCCCCCCCCCCCCCC(=O)NCCCC[C@H](N)C(=O)NCCCNCCCCNCCCN,9.11052444168021,4.348214708211168,0.9186648253313274,0.9011693824089123,0.8370536770527921
primary amine,NCCN1CCO[C@H](CN)C1,7.882599112261188,3.6008099117519103,0.8197563036425722,0.7647332346956875,0.6502024779379776
primary amine,NCCCN1CCOCCOCCN(CCCN)CCOCCOCC1,8.386888331940366,2.788456027077122,0.8881598095481559,0.8207653702155961,0.4471140067692805
primary amine,CC[C@H](N)C(=O)Nc1cc(CN)cc(C(F)(F)F)c1,7.931746364477918,3.310026163158793,0.9186648253313274,0.7701940404975464,0.5775065407896982
primary amine,NC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C1CCCCC1,8.315366117488729,3.208650680609873,0.8765983073826434,0.8128184574987477,0.5521626701524682
primary amine,NCCCC[C@H](N)C(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)cc1,7.521274589075451,4.625668422296579,0.8987632112983508,0.7245860654528279,0.9064171055741448
primary amine,COc1ccc(CN)cc1CN,7.863538947665235,2.3831451517788764,0.6432283315368258,0.7626154386294706,0.3457862879447191
primary amine,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@]2(O)CCNC2)OC[C@]1(C)O,9.352402344628395,4.383609273839844,0.9603363154821878,0.9280447049587105,0.845902318459961
primary amine,N[C@H]1CCC[C@@H](N)C1,7.772761008341139,2.1315248703503284,0.13925561928735164,0.7525290009267933,0.2828812175875821
primary amine,CC(C)C[C@H](N)CN,7.818589378318747,2.4887618185531935,0.26807094418651645,0.7576210420354164,0.37219045463829836
primary amine,CC(N)(CN)Cc1ccc(Br)cc1,7.153423109513333,2.7143855636809637,0.3231318814020363,0.6837136788348147,0.42859639092024093
primary amine,NCC(N)c1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,7.42443407666123,2.5763982275294834,0.4704008939498302,0.7138260085179144,0.39409955688237086
primary amine,N[C@H](CSSC[C@@H](N)C(=O)O)C(=O)O,5.496558449902793,1.7576343422533542,0.28670111999895076,0.49961760554475476,0.18940858556333856
primary amine,NCc1ccc(-c2ccc(CN)cc2)cc1,7.606779257462702,2.3714477031535885,0.15553966156899202,0.7340865841625225,0.34286192578839714
primary amine,CC(N)C(C)C(=O)N(CCCN)Cc1ccccc1,8.206565842526569,3.0564146504666727,0.5803274657035813,0.8007295380585077,0.5141036626166682
primary amine,CC1(N)CCC(O)(C(C)(C)CN)CC1,7.766054914567673,2.5433119794578634,0.9278184397515635,0.7517838793964081,0.38582799486446584
primary amine,CCCC(N)C12CC3CC(CC(CN)(C3)C1)C2,8.968037717961472,3.4803210005167946,0.9107280648080003,0.8853375242179413,0.6200802501291987
primary amine,NCCOC[C@H](N)C(=O)O,6.537735187831884,2.141806165048581,0.39202291287661306,0.6153039097590982,0.2854515412621452
primary amine,NCCCS(=O)(=O)N(CCN)Cc1ccccc1Oc1ccccc1,6.821283013025297,3.956068891229144,0.7687965601079633,0.6468092236694774,0.739017222807286
primary amine,C[C@H](SC[C@H](N)C(=O)O)[C@@H](N)C(=O)O,7.449671464182484,2.3727225958819815,0.5817564932385599,0.7166301626869427,0.3431806489704954
primary amine,CC(C)C[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)O)C(C)C,9.148834057553596,4.176102864398885,0.9253932252973781,0.905426006394844,0.7940257160997213
primary amine,CC[C@H](N)C(=O)N1CCCC[C@@H]1[C@@H](C)N,8.365032168734777,3.488538250447827,0.8815722813901625,0.8183369076371974,0.6221345626119568
primary amine,NCCCNCCCCNCCCNC(=O)[C@@H](N)CCCCNC(=O)C[C@H]1C[C@@H]2CC[C@H]1C2,9.247356749171775,4.5742051508441754,0.9327339354241121,0.9163729721301972,0.8935512877110439
primary amine,NCC1(N)CCCSC1,7.770064965579004,2.4913312816969615,0.9166882281740926,0.7522294406198893,0.3728328204242404
primary amine,NC(C/C=C/CC(N)C(=O)O)C(=O)O,6.683488241440153,1.5917544220870017,0.5516107772227814,0.6314986934933503,0.14793860552175042
primary amine,NCc1cc(C2CCC(N)CN2)ccc1C1CC1,8.244024831847797,4.241869683035803,0.9558653070031365,0.8048916479830885,0.8104674207589508
primary amine,COc1ccc([C@@H](N)[C@@H](N)c2c(Cl)cc(OC)cc2Cl)c(Cl)c1,7.982224225912279,2.7560611006641347,0.8765983073826434,0.775802691768031,0.43901527516603367
primary amine,NCCC(=O)NCC1CCCCN1C(=O)C1CC2CCCC(C1)C2N,8.951703927645505,4.582217443792598,0.9409476915910014,0.8835226586272784,0.8955543609481496
primary amine,NCC1(N)CCCSCC1,7.841146818669939,2.5155081822629892,0.9211171874275039,0.7601274242966599,0.3788770455657473
primary amine,CC(N)(CN)C1CC2CCC1O2,8.75360655606073,3.024854880566271,0.8911776024006139,0.8615118395623033,0.5062137201415677
primary amine,NCC(N)c1cccc(Cl)c1Cl,7.610480274259962,2.662780868826268,0.8794183377040158,0.7344978082511069,0.415695217206567
primary amine,CC(N)(C#N)CN,6.403944449225557,1.907563852073542,0.1483368862884824,0.6004382721361731,0.22689096301838552
primary amine,NC1CCCC(NC(=O)C2(N)CC2)C1,7.904762283866884,3.5821595577379366,0.8899188754595604,0.7671958093185426,0.6455398894344841
primary amine,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@H]3CC=C4C[C@H](OC(=O)N(CCCCNCCCN)CCCCNCCCN)CC[C@]4(C)[C@H]3CC[C@@]21C,9.628123690809948,4.084441264872268,0.9404068972398956,0.9586804100899943,0.771110316218067
primary amine,NC1CCCC(O)C1N,8.172859881926929,1.836586299884918,0.7170279502030064,0.7969844313252143,0.20914657497122952
primary amine,N[C@@H](CSCC[S+]([O-])CCSC[C@H](N)C(=O)O)C(=O)O,7.777934074433226,2.4413436351089235,0.7844422224483076,0.7531037860481362,0.3603359087772309
primary amine,CC(N)(Cc1ccc(CN)cc1)C(=O)O,7.079031576616538,3.0943756997155996,0.4971883796781691,0.6754479529573931,0.5235939249288999
