1	OCc1ccc(C#Cc2ccc(C#Cc3ccc(CO)cc3)cc2)cc1
1	OC[C@H](c1ccc(F)cc1)[C@@H](CO)c1ccc(F)cc1
1	OCCc1ccc(CCO)cc1
1	OCC[C@H](CO)C(F)(F)F
0	O=C1C[C@@H](CO)[C@@H](CO)C[C@H]1O
0	C[C@@H]1C[C@H](CO)[C@H](CO)C[C@H]1C
1	OCc1cc2cc(CO)sc2s1
1	OCCCOCCCO
1	CCC(c1ccc(C#Cc2ccc(N)cc2)cc1)(c1ccc(C#Cc2ccc(N)cc2)cc1)c1ccc(C#Cc2ccc(N)cc2)cc1
1	Nc1ccc2c(N)cc(N)cc2c1
0	CCC(c1ccc(-c2ccc(N)cc2)cc1)(c1ccc(-c2ccc(N)cc2)cc1)c1ccc(-c2ccc(N)cc2)cc1
0	N[C@H]1O[C@H](N)O[C@@H](N)O1
1	Brc1ccc(-c2cc(-c3ccc(Br)cc3)nc(-c3ccc(Br)cc3)c2)cc1
1	Brc1ccc(-c2cc(-c3ccc(Br)cc3)nc(-c3ccc(Br)cc3)c2)cc1
1	O=C(c1ccc(Br)cc1)c1cc(C(=O)c2ccc(Br)cc2)cc(C(=O)c2ccc(Br)cc2)c1
1	CCC(c1ccc(C#Cc2ccc(Br)cc2)cc1)(c1ccc(C#Cc2ccc(Br)cc2)cc1)c1ccc(C#Cc2ccc(Br)cc2)cc1
0	Brc1ccc(C=c2c3ccc4c(=Cc5ccc(Br)cc5)c5ccc6c(=Cc7ccc(Br)cc7)c7ccc2c2c3c4c5c6c72)cc1
1	Brc1ccc(-c2nc(-c3ccc(Br)cc3)c(-c3ccc(Br)cc3)[nH]2)cc1
0	C[C@H](C(=O)O)C(O)=N[C@@H]1CCCC[C@H]1N=C(O)[C@H](C)C(=O)O
1	O=C(O)c1ccc(/N=N/c2ccc(C(=O)O)cc2)cc1
0	CC[C@@H](C)[C@H](C(=O)O)C(O)=NCCN=C(O)[C@H](C)C(=O)O
1	O=C(O)c1ccc(-c2ccc(-c3ccc(C(=O)O)cc3)cc2)cc1
1	O=C(O)CCNCCC(=O)O
1	C[C@@H](CCCC(=O)O)C(=O)O
1	C[C@@H](CCCC(=O)O)C(=O)O
1	O=C(O)c1ccc2c(c1)[C@H]1c3ccccc3[C@@H]2c2ccc(C(=O)O)cc21
0	O=C(O)c1ccc(C(=O)O)s1
1	O=C(O)CCOCCOCCC(=O)O
1	O=C(O)[C@H](c1ccccc1)[C@@H](C(=O)O)c1ccccc1
1	O=C(O)CCOCCC(=O)O
1	O=C(O)c1ccc2[nH]c3ccc(C(=O)O)cc3c2c1
1	COc1cc(C(=O)O)c(OC)cc1C(=O)O
1	O=C(O)[C@H]1CC=CC[C@H]1C(=O)O
1	Cc1c(C=O)cc(C=O)c(C)c1C=O
1	O=Cc1cc(C=O)c(F)c(C=O)c1F
1	BrCCCN(CCCBr)CCCBr
0	Br[C@H]1C[C@H](Br)C[C@@H](Br)C1
1	CCCCCCc1c(-c2ccc(Br)cc2)c(CCCCCC)c(-c2ccc(Br)cc2)c(CCCCCC)c1-c1ccc(Br)cc1
1	CCCCCCc1c(-c2ccc(Br)cc2)c(CCCCCC)c(-c2ccc(Br)cc2)c(CCCCCC)c1-c1ccc(Br)cc1
1	Ic1ccc(C#Cc2nc(C#Cc3ccc(I)cc3)c(C#Cc3ccc(I)cc3)nc2C#Cc2ccc(I)cc2)cc1
1	Ic1ccc(C#Cc2nc(C#Cc3ccc(I)cc3)c(C#Cc3ccc(I)cc3)nc2C#Cc2ccc(I)cc2)cc1
0	Ic1cc(I)c2ccc3c(I)cc(I)c4ccc1c2c43
0	Ic1ccc2[nH]c3c(c2c1)c1[nH]c2ccc(I)cc2c1c1[nH]c2ccc(I)cc2c31
0	I[C@H]1O[C@H](I)O[C@@H](I)O1
1	CCC(c1ccc(C#Cc2ccc(CO)cc2)cc1)(c1ccc(C#Cc2ccc(CO)cc2)cc1)c1ccc(C#Cc2ccc(CO)cc2)cc1
1	N[C@H]1CN(Cc2ccccc2)C[C@@H]1N
0	N[C@@H]1C[C@@H](O)[C@H](O)C[C@H]1N
1	N[C@H]1CSSC[C@@H]1N
1	N[C@H]1CSSC[C@@H]1N
1	N[C@H]1CSSC[C@@H]1N
0	N[C@@H]1C[C@@H](O)[C@H](Br)C[C@H]1N
1	Ic1ccc(-c2ccc(C34CC5(c6ccc(-c7ccc(I)cc7)cc6)C[C@H](C3)C[C@H](C4)C5)cc2)cc1
1	C[C@H](I)C(O)=N[C@@H]1CCCC[C@H]1N=C(O)[C@H](C)I
1	ICCNCCI
1	Ic1ccc(Sc2ccc(I)cc2)cc1
0	O=C1C[C@@H](I)[C@@H](I)C[C@H]1O
1	ICCOCCI
1	ICCOCCI
1	I[C@H]1CC[C@@H](I)CC1
1	N#C/C1=C/c2cc(C(=O)O)cc(c2)/C(C#N)=C\\c2cc(C(=O)O)cc(c2)/C(C#N)=C\\c2cc(C(=O)O)cc(c2)/C(C#N)=C\\c2cc(C(=O)O)cc(c2)/C(C#N)=C\\c2cc(C(=O)O)cc1c2
1	O=C(O)c1cc(CCc2ccc(O)c(C(=O)O)c2)ccc1O
1	COc1cc(C#Cc2cc(Br)cc(C(=O)O)c2)cc(C#Cc2cc(Br)cc(C(=O)O)c2)c1
1	CCCCC[C@@H](C=O)[C@H](C=O)CCCCC
0	O=C[C@H]1C[C@@H](Br)[C@H](O)C[C@H]1C=O
1	O=Cc1cnc2c(ccc3cc(C=O)cnc32)c1
1	O=Cc1ccc2c(ccc3cc(C=O)ccc32)c1
1	CC(C)(C=O)C(C)(C)C=O
1	O=C[C@@H]1CN(Cc2ccccc2)C[C@@H]1C=O
0	O=C[C@H]1[C@H]2c3ccccc3[C@H](c3ccccc32)[C@H]1C=O
0	C[C@H](C=O)C(O)=NCCN=C(O)[C@@H](C=O)c1ccccc1
1	O=CCCOCCC=O
1	O=Cc1ccc(C=O)o1
1	O=Cc1ccc(C=O)o1
1	O=Cc1ccc(C#Cc2ccc(C=O)cc2)cc1
0	C[C@@](C=O)(CC=O)C(F)(F)F
1	O=C[C@H]1CC=CC[C@H]1C=O
1	Cc1cc(C)c([C@H](C=O)[C@@H](C=O)c2c(C)cc(C)cc2C)c(C)c1
0	COc1c(CO)cc(C(C)(C)C)cc1CO
1	OCc1cccc(CO)n1
1	OCc1cccc(CO)n1
0	O=C[C@H]1O[C@@H](C=O)O[C@@H](C=O)O1
1	O=C[C@H]1O[C@@H](C=O)O[C@@H](C=O)O1
1	O=Cc1cccc2cc3cccc(C=O)c3cc12
1	O=Cc1ccc(C#Cc2ccccc2C#Cc2ccc(C=O)cc2)cc1
1	O=Cc1cccc(-c2cccc(C=O)c2O)c1O
1	O=Cc1cc(O)c(C=O)cc1O
1	O=C(O)c1ccc(-c2ccc(C34CC5CC(c6ccc(-c7ccc(C(=O)O)cc7)cc6)(C3)CC(c3ccc(-c6ccc(C(=O)O)cc6)cc3)(C5)C4)cc2)cc1
1	O=C(O)c1ccc(N(c2ccc(C(=O)O)cc2)c2ccc(C(=O)O)cc2)cc1
1	O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1
1	O=C(O)c1ccc(C#Cc2ccc(C34CC5CC(c6ccc(C#Cc7ccc(C(=O)O)cc7)cc6)(C3)CC(c3ccc(C#Cc6ccc(C(=O)O)cc6)cc3)(C5)C4)cc2)cc1
1	O=C(O)c1ccc(-c2ccc(C(c3ccc(-c4ccc(C(=O)O)cc4)cc3)c3ccc(-c4ccc(C(=O)O)cc4)cc3)cc2)cc1
0	O=C(O)c1cc(C(=O)O)nc(C(=O)O)n1
1	FCCN(CCF)CCF
1	CCCCCCc1c(-c2ccc(F)cc2)c(CCCCCC)c(-c2ccc(F)cc2)c(CCCCCC)c1-c1ccc(F)cc1
1	O=CCCN(CCC=O)CCC=O
1	CCCCCCc1c(-c2ccc(C=O)cc2)c(CCCCCC)c(-c2ccc(C=O)cc2)c(CCCCCC)c1-c1ccc(C=O)cc1
1	COc1c(F)cc(C(C)(C)C)cc1F
1	OB(O)c1cc(F)cc(F)c1
1	O=C(O)CCCN(CCCC(=O)O)CCCC(=O)O
0	Fc1coc(F)c1F
1	Fc1cc(F)c(Cl)c(F)c1
0	C[C@@]12c3cc(F)ccc3[C@]3(C)c4ccc(F)cc4[C@](C)(c4cc(F)ccc41)[C@]23C
0	Cc1c(F)cc(F)c(Cl)c1F
0	Fc1csc(F)c1F
0	CC(F)=C1NC(=C(C)F)NC(=C(C)F)N1
0	Fc1cccc2c1[nH]c1c3[nH]c4c(F)cccc4c3c3c4cccc(F)c4[nH]c3c21
1	Oc1ccc(C#Cc2ccc(C#Cc3ccccc3F)cc2F)cc1F
1	C/C(N)=C\\c1ccc(N)cc1
1	C[C@@H](N)C#C[C@@H](C)N
0	C/C=c1/c2c(/c(=C/C)c3c1[C@H](C)[C@H](N)C[C@H]3C)[C@H](C)[C@@H](N)C[C@@H]2C
0	N#Cc1c2cccccc-2c(N)c1N
1	C/C(N)=C(\\C)C#CC#C/C(C)=C(/C)N
0	C=C1C[C@](C)(N)[C@@H](N)C[C@H]1O
1	CN1C=C(N)CC(N)=C1
0	CC1=C[C@@H]2OC=C(N)[C@@](C)(N)[C@H]2[C@@H](CO)C1
1	Cc1cc(O)cc(N)c1-c1c(C)cc(O)cc1N
0	NC1=CC=CC2=CC=CC(N)=C1C2
0	CC1(C)C(N)=C(Cl)N(c2ccccc2)C(Cl)=C1N
0	Cc1cc(Cl)c2[nH]c(N)c(N)c2c1
0	CC1=C2C=C(N)S[C@@]2(C)[C@]2(C)SC(N)=CC2=C1C
0	Cc1c(N)n(N)c2ccc(Cl)cc12
0	C[C@@H]1CCC[C@]2(C)[C@H]1CC=C(N)[C@@H]2N
0	N=c1cc(C#Cc2ccccc2)cc(N)[nH]1
0	N/C=C\\C=C(\\N)O
0	N/C=C\\C=C(\\N)O
0	N/C1=C(\\Cl)CCC/C(Cl)=C(/N)C1
1	Nc1c(Br)sc(Br)c1N
0	NC[C@H]1CCc2cccc(N)c21
0	C[C@H]1C(=O)O[C@@H]2/C=C(/N)CC/C=C(/N)CC[C@@H]21
0	N#CC1=C(c2ccc(Cl)cc2)[C@@H](N)S/C1=C/N
1	Nc1cnc2ncc(N)cc2c1
0	CN(N)c1ccccc1N
0	NO[C@@H]1Cc2ccccc2N(N)C1
0	COC(=O)C1=C(C)C[C@@H]2[C@@H]1C=C(N)[C@]1(N)C[C@]21C
1	CC(C)(C)N1CN(N)CN(N)C1
1	N/C=C/c1cccc(N)c1
1	NC1=C(N)/C=C\\C=C/C=C1
0	COc1cc2c(cc1N)C(Cl)=C(N)C(C)(C)O2
1	Nc1cc2cccc3cccc(cc1N)c32
0	Nc1c2c(c(N)c3ccccc13)-c1cccc3cccc-2c13
0	N=c1ccc2c(ccc3[nH]c(=N)ccc32)[nH]1
0	C[C@H]1CC[C@@H]2C(C)(C)[C@@H](O)[C@@H](O)C[C@@]2(C)[C@]12Cc1c(O)cc(N)c(N)c1O2
0	N/C=C/c1ccc(N)s1
0	N[C@@H]1[C@H](N)[C@@H]1c1ccccc1
0	CC1=C(N)C(C)(C)CC[C@H]1N
0	C[C@@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=N)O)[C@]3(N)C[C@H](O)[C@H]12
0	Nc1ccc(N)c2c1C(=O)c1ccccc1-2
0	N=c1[nH]c2c(N)nn(-c3ccccc3)c2o1
0	NC1=C[C@H]2[C@H]3C=C[C@@H]1C(N)=C[C@@H]23
0	COc1c(C)c2c(c(N)c1Cl)Oc1c(N)c(O)c(Cl)c(C)c1C(=O)O2
1	Nc1cccc2c1[C@H]1c3ccccc3[C@@H]2c2c(N)cccc21
0	NN=C(O)c1ccc2c(c1N)Oc1ccccc1O2
0	NC1=C(N)c2cc(Cl)ccc2Cc2ccccc21
1	Nc1cc(N)c2c(c1)CCCCC2
0	NC1=C(N)[C@H]2C=C[C@@H]1CC2
0	Cc1cc(Br)c2c(c1)c(C)c(N)n2N
0	NN1c2ccccc2N(N)c2nc3ccccc3nc21
0	C/C=C1\\CN(N)[C@@H]2C[C@H]1[C@@H](C(=O)OC)[C@@]13C[C@H](O)O[C@@]21N(N)c1ccccc13
1	CC/C(N)=C/N
0	CC1=C(N)[C@](C)(N)CCC1
0	CC1=C(N)C=C(N)/C1=C\\O
0	N/C=C(/N)c1cccs1
0	Cc1cc2c(cc1C)Nc1c(N)sc(N)c1N2
1	CC1(C)C(=O)[C@@H](N)[C@@H](N)C1=O
0	NN1CCN(N)c2ccccc21
0	CC(=O)[C@@H]1C(C)(C)C[C@]2(C)C[C@H](N)C[C@]12N
1	Nc1ccc(-c2ccc(N)cc2Cl)cc1
1	Nc1ccc(-c2ccc(N)cc2Cl)cc1
1	Nc1ccc(-c2ccc(N)cc2Cl)cc1
0	C[C@H]1[C@H](O)C[C@@H]2C(C)(C)[C@H](O)CC[C@@]2(C)[C@@]12Cc1c(O)cc(N)c(N)c1O2
0	Cc1c(N)c(-c2ccccc2N)cc2ccccc12
0	N[C@H]1C[C@@H](N)c2ccc3cc[nH]c3c21
0	Nc1oc2c(Cl)cccc2c1N
0	Nc1ccc2c(c1)C1(c3ccccc3-2)c2ccccc2-c2ccc(N)cc21
0	NC1=C(N)Sc2sc(=O)sc2S1
0	NC1=C(N)Sc2sc(=O)sc2S1
0	Nc1ccccc1-c1cccnc1N
0	C[C@H]1CCc2c(cc(N)c(F)c2N)N1
0	CC1(C)CCC[C@@]2(C)[C@@H]1CC=C(N)[C@]2(N)O
0	NN=C1NN(N)[C@@H](c2ccccc2)S1
0	CC1(C)C[C@H]2C[C@@]3(Oc4c(N)c(O)c(N)c(c42)O1)[C@@H]1CC[C@@H](C1)C3(C)C
0	NN1CCN(N)c2ccccc2NC(S)=NCC(O)CN=C(S)Nc2ccccc21
0	Nc1cnc2c(N)sc3nc(C(F)(F)F)cc1-n-3-2
1	C/C=C1/CN2CC[C@@]34c5ccccc5N(N)[C@@H]3[C@H](N)[C@@H]1C[C@@H]24
0	Nc1cc2c3ccc(ccc1-3)CCc1ccc3c(N)cc(c-3cc1)CC2
1	COc1c(C)c(C)c(O)c(N)c1N
1	CC(C)(C)c1ccc(N)cc1N
0	CC1=C(N)[C@@H]([C@H](C)N)CC1
0	Nc1cc(N)c(Cl)s1
1	C/C(N)=C(/C)N
1	C/C(N)=C(/C)N
0	NN1C2=CCCC[C@@]2(N)c2cc(Cl)ccc21
0	NN1C2=CCCC[C@@]2(N)c2cc(Cl)ccc21
0	Nc1cc(N)c2cc3ccc4ccc(cc1-2)n43
0	Nc1ccccc1-c1cc2c(ccc3ccccc32)nc1N
0	Nc1cc(Br)c(N)s1
0	Nc1cc(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)c(N)s1
0	N=c1c(N)c[nH]c2ccccc12
0	CC1(C)CCC[C@@]2(C)[C@@H]1C(=O)C=C(N)[C@]2(N)O
1	Nc1sc(-c2sc(N)c(Br)c2Br)c(Br)c1Br
1	Nc1c(Cl)cc(Cl)c(N)c1Cl
1	Nc1cc(N)c2c(c1)CCCC2
0	CC1(C)OC[C@@H](CN)[C@@H](N)O1
0	C[C@@H]1CC[C@]2(C)[C@H](CC=C(N)[C@@]2(N)O)[C@]12CO2
0	C[C@]1(N)CC[C@@H](CN)C1=O
1	NC(=C\\O)/C(N)=C\\O
0	Cc1cc(N)oc1N
1	ClC/C=C/CCl
1	CC(C)(C)c1cc(CCl)cc(CCl)c1
0	ON=C(/C(Cl)=N/O)/C(Cl)=N/O
0	CC(O)=Nc1ccc(NN=C2C(Cl)=NN=C2Cl)cc1
0	N=C(Cl)Nc1cccc([C@H](Cl)C(=O)O)c1
1	ClCC[C@@H](Cl)c1ccccc1
1	O[C@@H](CCl)CCCl
0	O[C@H]1C[C@@H](O)[C@H](Cl)C[C@H]1Cl
0	O[C@H]1C[C@@H](O)[C@H](Cl)C[C@H]1Cl
0	O=C(O)[C@@H](Cl)C[C@H]1C[C@H]1Cl
0	[H]/N=C(\\Cl)N(/C(Cl)=N/[H])c1ccncc1
0	[H]/N=C(\\Cl)SS/C(Cl)=N\\[H]
0	CO[C@@H]1O[C@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@@H](Cl)[C@H]1Cl
0	ClC1=N[C@@H](c2ccccc2)N(c2ccc(Cl)cc2)C(Cl)=N1
0	[H]/N=C(/Cl)SC[C@@H](Br)CCl
1	C=C(CCl)C(=C)CCl
1	N#C/C(Cl)=C(\\Cl)C#N
0	[H]/N=C(\\Cl)c1ccc2nc(N3C(=O)C[C@@H](Cl)c4ccccc43)[nH]c2c1
0	[H]/N=C(/Cl)N1CCC(CCl)CC1
1	Cl[C@H](c1ccccc1)[C@H](Cl)c1ccccc1
0	C/C(Cl)=C(\\C#N)C(=S)Cl
0	C/C(Cl)=C(\\C#N)C(=S)Cl
0	ClC1=N[C@@]2(Cl)N=CN=C2C=N1
0	[H]/N=C(\\Cl)SCCS/C(Cl)=N\\[H]
0	CC(C)[C@H](Cl)C(C)(C)CCl
0	CC1(C)N=C(Cl)N=C(Cl)N1CCc1ccccc1
0	N=C(Cl)N=C(O)NC(O)=NC(=N)Cl
0	O=C(O)[C@@H](Cl)CN=C(Cl)NO
0	CC1(C)N=C(Cl)N=C(Cl)N1c1cccc(-c2ccccc2)c1
0	CC1(C)N=C(Cl)N=C(Cl)N1c1cccc(-c2ccccc2)c1
1	ClC[C@H](Cl)C1CCCCC1
1	Cc1ccc([C@@H](Cl)CCl)cc1
0	CCOC(=O)C1=C(Cl)NC(Cl)=C2C(=O)Oc3ccccc3[C@@H]12
